total_runs,balls_faced,fours,sixes,innings_played,strike_rate,batting_average,balls_bowled,runs_conceded,wickets,matches_bowled,overs_bowled,economy_rate,bowling_average,player,batting_score,bowling_score,performance_score,auction_value_lakhs,predicted_value,value_ratio
19.0,18.0,3.0,0.0,1.0,105.55555555555556,19.0,6.0,7.0,0.0,1.0,1.0,7.0,7.0,Y Gnaneswara Rao,74.77777777777777,86.0,160.77777777777777,119.09762352705332,135.66356766570408,1.1851212565333604
285.0,271.0,20.0,9.0,20.0,105.1660516605166,14.25,72.0,125.0,4.0,8.0,12.0,10.416666666666666,31.25,Y Nagar,375.5830258302583,159.16666666666669,534.749692496925,538.0154597053203,601.0652428508354,0.8896699632150121
985.0,865.0,77.0,37.0,52.0,113.87283236994219,18.942307692307693,222.0,338.0,6.0,20.0,37.0,9.135135135135135,56.333333333333336,Y Venugopal Rao,1192.936416184971,201.72972972972974,1394.6661459147008,2525.183392844887,1964.3676902307084,0.7099822262658484
0.0,1.0,0.0,0.0,1.0,0.0,0.0,222.0,311.0,15.0,11.0,37.0,8.405405405405405,20.733333333333334,YA Abdulla,0.0,383.18918918918916,383.18918918918916,582.5587200210714,544.3487407675528,0.703940618377986
2779.0,1953.0,231.0,143.0,122.0,142.29390681003585,22.778688524590162,1142.0,1380.0,40.0,76.0,190.33333333333334,7.250437828371278,34.5,YK Pathan,3367.146953405018,885.4991243432574,4252.646077748275,6224.693075099209,6104.893375255813,0.6965962902783829
2.0,3.0,0.0,0.0,2.0,66.66666666666666,1.0,948.0,1249.0,56.0,42.0,158.0,7.905063291139241,22.303571428571427,YS Chahal,35.33333333333333,1204.1898734177216,1239.5232067510549,1906.4632725614747,1679.7112880947545,0.7379382489933781
192.0,183.0,26.0,3.0,10.0,104.91803278688525,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YV Takawale,276.45901639344265,100.0,376.45901639344265,539.9223460524701,526.782099958726,0.7146389682241265
47.0,67.0,5.0,0.0,4.0,70.1492537313433,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yashpal Singh,87.07462686567165,100.0,187.07462686567163,231.89238566807305,296.2314094905803,0.6315151630523512
3.0,7.0,0.0,0.0,1.0,42.857142857142854,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Younis Khan,24.428571428571427,100.0,124.42857142857143,322.0548240295531,240.15379678725967,0.5181203590913723
2339.0,1862.0,175.0,133.0,105.0,125.61761546723953,22.276190476190475,857.0,1045.0,35.0,69.0,142.83333333333334,7.3162193698949824,29.857142857142858,Yuvraj Singh,2842.8088077336197,785.3675612602101,3628.17636899383,5609.280461292469,5408.283265697313,0.6708554620291386
113.0,128.0,11.0,2.0,24.0,88.28125,4.708333333333333,2030.0,2537.0,92.0,88.0,338.3333333333333,7.498522167487685,27.57608695652174,Z Khan,172.140625,1925.0029556650247,2097.1435806650247,3028.75005225181,3011.017470485649,0.6964900075212035
